source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,Desmitificando os argumentos de rexeitamento do PP aos aseos autolimpábeis - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6022,2023-11-15,1220,(*)Tino García IglesiaséConcelleiro do grupo municipal do BNG de Marín.,2023-11,2023
Carriola de Marín,El Plan de Rehabilitación del casco urbano llega 12 años tarde - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6198,2023-12-17,1200,"Esta semana se dio el primer paso, por fin, para encargar la elaboración del Plan de Rehabilitación y Reforma del casco antiguo de Marín y Cantodarea. Un plan que da su primer paso 11 años después de aprobarse el PXOM que ya indicaba que era necesaria su elaboración, y 5 años después que la corporación municipal aprobase una moción para impulsarlo. El desinterés de María Ramallo por todo lo que tienen que ver con la vivienda y el urbanismo es absoluto aunque eso condene a nuestros cascos históricos al abandono”.",2023-12,2023
Carriola de Marín,Concello y Diputación colaboran para invertir 660.000 euros en la remodelación del Pabellón de La Cañota - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6130,2023-12-05,1195,"Luis López, presidente de la Diputación Provincial visitó ayer en compañía de la alcaldesa María Ramallo las instalaciones del Pabellón de La Cañota de forma previa a la firma de un convenio entre entre los entes local y provincial para remodelar las instalaciones con una inversión de 660.000 euros.",2023-12,2023
Carriola de Marín,O BNG pide no Pleno da Corporación unha maior limpieza dos contedores de lixo en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5364,2023-07-31,1192,"Oestado no que se atopan os contedores da rúa Almuíña proporciona unha imaxe profundamente negativa para Maríne son moitas as persoas que estes días están a queixarse do estado no que, con moita frecuencia, se atopan os contedores do casco urbano, e particularmente os situados na rúa Almuíña, abarrotados de lixo e provocando moi malos cheiros na zona.",2023-07,2023
Carriola de Marín,O BNG lamenta a negativa do PP-PSOE a modernizar e dignificar a política local - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5195,2023-07-01,1170,"Temos que denuniciaro reparto de representantes nas Comisións Informativas, que discrimina ao BNG cun só representante, e lamentamos quepropostas encamiñadas a modernizar e dignificar a política local foran rexeitadas polo PP e polo PSOE”",2023-07,2023
Carriola de Marín,El BNG exige la plena accesibilidad a los colegios electorales del 23J y que no se repitan los impedimentos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5221,2023-07-05,1158,"Lucía Santosdefiendeque “a accesibilidade universal é un dereito básico para que todas as persoas poidamos participar en igualdade na sociedade.”y añade“nas pasadas eleccións municipais do 28 de maio atopámonos, lamentabelmente, con que non todos os colexios electorais estaban adaptados para facilitar o exercicio do dereito ao voto para as persoas con discapacidade ou con problemas de mobilidade, e isto é responsabilidade do goberno local.”",2023-07,2023
Carriola de Marín,El gobierno local justifica su voto en contra a la moción del BNG sobre la dotación de servicios sanitarios a los espacios públicos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6003,2023-11-11,1142,En el Pleno del jueves se trató la moción presentada por el BNG de la que Cariola dio previa información días atrás. El grupo de gobierno votó en contra de su contenido considerando que es más positiva conseguir el acceso universal a los baños de las instalaciones municipales frente a los aseos autolimpiables propuestos.,2023-11,2023
Carriola de Marín,"A vivenda pública unha solución para rehabilitar Marín, segundo considera o BNG local - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5791,2023-09-06,1141,BNG aposta pola renovación de inmobles para dinamizar Marín e satisfacer as demandas habitacionaiscoaimportancia do urbanismo como un dos eixos fundamentais para o progreso social e económico do concello.,2023-09,2023
Carriola de Marín,Lucía Santos denuncia la que entiende como falta de limpieza de los contenedores de la recogida de residuos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5985,2023-11-08,1131,"Lucía Santos, portavoz del Bloque Nacionalista Galego en el concello de Maríndenunciala acumulación de residuos que afectananumerosas parroquiasysolicita una campaña de concienciaciónpara evitar este pésimo aspecto que ofrecen los contenedores sin limpiar.",2023-11,2023
Carriola de Marín,El BNG urge la colocación de una baranda provisional en el tramo del vial de playas donde fue talada por una empresa - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5443,2023-08-15,1127,"Hace unas semanas nos referíamos en Carriola al caso de la eliminación de un tramo de la protección de madera ante un peligroso barranco del Vial de Playas donde se han talado árboles de considerable porte. Allí dejaron además los restos de la tala con evidente riesgo de incendio o, cuando menos penoso espectáculo paisajístico. Y como no hicieron caso, ahora es el BNG el que hace referencia a esta situación con una iniciativa del concejal José Souto que exige la colocación, al menos de una baranda provisional de seguridad",2023-08,2023
Carriola de Marín,Un poste de telefonía representa un peligro en la calle Ángel Araújo de Seixo y el BNG solicita su inmediata retirada - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5972,2023-11-05,1124,"El pasadofin de semana los vecinos de Seixo alertaron de la situación peligrosa de un poste de comunicación en la Rúa Ángel Araújo y notificaron a la empresa responsable sobre el peligro que supone, pero no han obtenido ninguna respuesta hasta el momento",2023-11,2023
Carriola de Marín,"RINCÓN DOMINICAL DE PEDAGOGÍA, HOY:  Whatsapp y tareas escolares - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6252,2023-12-31,1120,,2023-12,2023
Carriola de Marín,Primera visita institucional a la Escuela Naval Militar de la recientemente reelegida alcaldesa María Ramallo. - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5227,2023-07-05,1119,María Ramallo visitó ayer la Escuela Naval Militar tras su reciente reelección  para la alcaldía de Marín y fue recibida por el comandante director Capitán de Navío Pedro Cardona con el que compartió diversos aspectos de la relación Concello/Escuela,2023-07,2023
Carriola de Marín,El Bloque sigue considerando insuficiente la información del gobierno local sobre la gestión de la  Festa Corsaria - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5679,2023-09-21,1093,"Desde el grupo municipal nacionalista del BNG se vuelve a insistir en la reclamación de mayor transparencia en la gestión dela Festa Corsaria celebrada en el mes de agosto y en cuyos trámites aseguran encontrar sospechas de irregularidades de las que reclaman, una vez más, explicaciones",2023-09,2023
Carriola de Marín,O BNG demanda nunha moción ao Pleno que o Himno Galego sexa interpretado na súa totalidade nos actos oficiais - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6152,2023-12-09,1072,"O BNG de Marín acaba de presenar una moción para su tratamiento plenario  demandando que, en cumplimiento con la “Lei dos Símbolos de Galicia” y refiriéndose a la interpretación del Himno Galego en actos oficiales, se haga en la totalidad de su contenido y no con solo dos de sus esrofas, tal como se realiza en muchas ocasiones.",2023-12,2023
Carriola de Marín,O BNG celebra que o goberno solicitara financiamento ao Fondo de Cooperaión para o plan de protección dos cascos históricos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5737,2023-09-28,1068,"O BNG subliñamosa importancia de aproveitar a oportunidade para obter financiamento e levar a cabo a elaboración dos plans especiais de proteccióne instamosinsta ao goberno municipal a solicitar ás administracións competentes a limpeza das marxesdo vial VG 4.4, así comodas súas rotondas de acceso en Ardán e en Ameal – O Campo.",2023-09,2023
Carriola de Marín,El mal estado del parque infantil de Seixo provoca una iniciativa del BNG solicitando su higienización y mejora - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5933,2023-10-30,1050,"Tino Iglesias, concejal del BNG en el concello de Marín trasladó al gobierno local durante el último Pleno las quejas de los residentes en Seixo en relación con el estado de suciedad e insalubridad del parque infantil existente junto a la Caa de Cultura",2023-10,2023
Carriola de Marín,María Ramallo se congratula de la aprobación en el último Pleno de la “Axenda Urbana” que regirá el futuro de Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5650,2023-09-17,1050,"Maríncuenta con una “Axenda Urbana” aprobada por el Pleno en su última sesión, documento importantísimo porque es clave para poder optar en el futuro a la financiación europea de os planes que contiene señalando las condiciones de futuro de este municipio",2023-09,2023
Carriola de Marín,María Ramallo estructura su nuevo grupo de gobierno con muy pocas variaciones con respecto al anterior - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5153,2023-06-22,1033,"Así como no hubo ningún cambio en la composición del grupo municipal del Partido Popular como resultado del 28M, la alcaldesa distribuyó las competencias de cada uno de los concejales sin apenas variación con respecto al la etapa anterior",2023-06,2023
Carriola de Marín,O BNG aplaude a declaración das praias como espazos libres de fume mais critica a incoherencia do PP - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5224,2023-07-06,1015,"Éunha proposta encamiñada a promover un estilo de vida saudábel e a sensibilizar á veciñanza en relación coa necesidade de respectar e coidar o medio ambientee pedimosun pouco de rigor ao PP á hora de analizar as propostas da oposiciónporque rexeitarona proposta (en 2021) porque era unha iniciativa do BNG, e agora dase conta de que é unha boa medida.",2023-07,2023
Carriola de Marín,O PSOE impulsa a posta en marcha dunha Escola de Nais e Pais para axudar a abordar os problemas da infancia e xuventude - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5410,2023-08-09,965,"Os socialistas queremos que as nais e pais de Marín poidamos ter charlas especializadas sobre os principais problemas que afectan aos nosos fillos durante a sua infancia e xuventude. Problemas como o fracaso escolar, os transtornos alimenticios, as adicións ao xogo, as depresións... Para elo queremos impulsar unha escola de nais e pais cunha programación estable, amplia, participativa e accesible a través de internet.",2023-08,2023
Carriola de Marín,"A Valedora do Pobo, a instancias do BNG demanda transparencia no concello de Marín tras detectar irregularidades - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6053,2023-11-20,943,A transparencia constitúe un pilar esencial para asegurar o correcto funcionamento da democracia local. O BNG continúa a súa loita decidida por fortalecer este principio fundamental na xestión pública,2023-11,2023
Carriola de Marín,El grupo socialista propone al Pleno la puesta a punto de las instalaciones deportivas municipales durante el parón veraniego - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5428,2023-08-13,943,"“Hemos vueltocomo ruego ya recurrente en varios plenos,a pedirque se actúe sobre las Instalaciones Deportivas Municipales para corregir todos los desperfectos existentes en las mismas aprovechando que la actividad deportiva en dichas instalaciones se encuentra parada por vacaciones de verano”, indica el concejal del PSOE Diego González",2023-08,2023
Carriola de Marín,El gobierno local defiende la gestión de la Fiesta Corsaria e invita a que se cursen denuncias si se considera que hubo irregularidades - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5489,2023-08-22,920,"Ala denuncia pública, que no judicial, o al menos eso parece por el escrito del BNG que referimos en otro apartado de la Carriola de hoy, ya ha respondido el grupo de gobierno posiblemente sospechando que podría haber alguna duda sobre la legalidad del desarrollo de la fiesta. Deesde el concello se nos remite el escrito que a continucación reproducimos y que cada quien opine como le parezca:",2023-08,2023
Carriola de Marín,Xunta e Concello  avanzan na próxima apertura do novo Centro de Día público autonómico na antigua Casa do Mar - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5216,2023-07-05,913,"O xerente do Consorcio Galego de Servizos de Igualdade e Benestar, Perfecto Rodriguez,  e a alcaldesa María Ramallo, reuníronse para abordar os trámites que restan por completarO obxectivo é que este servizo para a atención e coidado das persoas maiores entre en funcionamento despois do verán con 20 prazas dispoñibles.O Goberno galego financiou con 250.000 euros as obras de adecuación e o equipamento do centro, que esta emprazado no primeiro andar da Casa do Mar",2023-07,2023
